contentType,historyType,createdAt,updatedAt,USER_ID,ITEM_ID
1,2,2022-12-05 04:20:15.880,2022-12-05 04:20:15.880,260719,21796
1,2,2022-12-05 04:20:17.536,2022-12-05 04:20:17.536,262651,96365
1,2,2022-12-05 04:20:25.353,2022-12-05 04:20:25.353,262651,96221
1,2,2022-12-05 04:20:27.905,2022-12-05 04:20:27.905,260719,88485
1,2,2022-12-05 04:20:54.671,2022-12-05 04:20:54.671,262709,21984
1,2,2022-12-05 04:20:59.379,2022-12-05 04:20:59.379,29876,28652
1,2,2022-12-05 04:21:42.707,2022-12-05 04:21:42.707,145578,95274
1,2,2022-12-05 04:22:08.525,2022-12-05 04:22:08.525,262824,96451
1,2,2022-12-05 04:22:22.003,2022-12-05 04:22:22.003,262801,96101
1,2,2022-12-05 04:23:34.288,2022-12-05 04:23:34.288,29876,96175
1,2,2022-12-05 04:23:41.560,2022-12-05 04:23:41.560,245848,21817
1,2,2022-12-05 04:23:42.920,2022-12-05 04:23:42.920,145578,96540
2,2,2022-12-05 04:23:52.282,2022-12-05 04:23:52.282,262689,87327
1,2,2022-12-05 04:24:20.223,2022-12-05 04:24:20.223,64964,96300
1,2,2022-12-05 04:24:21.379,2022-12-05 04:24:21.379,262824,30873
1,2,2022-12-05 04:26:13.258,2022-12-05 04:26:13.258,262877,96577
1,2,2022-12-05 04:26:27.590,2022-12-05 04:26:27.590,245848,87958
1,2,2022-12-05 04:26:32.461,2022-12-05 04:26:32.461,240061,94516
1,2,2022-12-05 04:26:58.787,2022-12-05 04:26:58.787,29876,29893
1,2,2022-12-05 04:27:02.664,2022-12-05 04:27:02.664,262877,74443
1,2,2022-12-05 04:27:05.483,2022-12-05 04:27:05.483,262877,96459
1,2,2022-12-05 04:27:33.902,2022-12-05 04:27:33.902,203836,86266
1,2,2022-12-05 04:28:52.444,2022-12-05 04:28:52.444,105425,83431
1,2,2022-12-05 04:32:00.046,2022-12-05 04:32:00.046,105425,96236
2,2,2022-12-05 04:32:09.694,2022-12-05 04:32:09.694,100542,93585
2,2,2022-12-05 04:33:19.015,2022-12-05 04:33:19.015,100542,93677
1,2,2022-12-05 04:33:25.147,2022-12-05 04:33:25.147,249185,21380
1,2,2022-12-05 04:34:13.006,2022-12-05 04:34:13.006,263015,28393
1,2,2022-12-05 04:35:33.812,2022-12-05 04:35:33.812,263015,28777
1,2,2022-12-05 04:40:12.973,2022-12-05 04:40:12.973,239970,19469
1,2,2022-12-05 04:41:01.761,2022-12-05 04:41:01.761,263094,96569
1,2,2022-12-05 04:41:23.984,2022-12-05 04:41:23.984,262314,32469
1,2,2022-12-05 04:41:28.611,2022-12-05 04:41:28.611,263094,19613
1,2,2022-12-05 04:41:34.554,2022-12-05 04:41:34.554,263094,29458
1,2,2022-12-05 04:43:09.709,2022-12-05 04:43:09.709,263215,22135
1,2,2022-12-05 04:43:23.946,2022-12-05 04:43:23.946,263232,21557
1,1,2022-12-05 04:43:45.421,2022-12-05 04:43:45.421,228579,96081
1,2,2022-12-05 04:44:28.917,2022-12-05 04:44:28.917,263136,95043
1,2,2022-12-05 04:45:22.292,2022-12-05 04:45:22.292,196613,95298
1,2,2022-12-05 04:45:58.027,2022-12-05 04:45:58.027,239996,89395
1,2,2022-12-05 04:46:31.996,2022-12-05 04:46:31.996,263274,32479
1,2,2022-12-05 04:47:16.391,2022-12-05 04:47:16.391,263100,23745
1,2,2022-12-05 04:47:16.598,2022-12-05 04:47:16.598,196613,19891
1,2,2022-12-05 04:48:01.393,2022-12-05 04:48:01.393,261905,96245
1,2,2022-12-05 04:48:12.120,2022-12-05 04:48:12.120,263100,96451
1,2,2022-12-05 04:48:51.543,2022-12-05 04:48:51.543,244671,74090
1,2,2022-12-05 04:49:41.012,2022-12-05 04:49:41.012,263306,19634
1,2,2022-12-05 04:50:16.876,2022-12-05 04:50:16.876,196613,24145
1,1,2022-12-05 04:50:32.936,2022-12-05 04:50:32.936,228579,96183
1,2,2022-12-05 04:53:13.287,2022-12-05 04:53:13.287,262913,21606
1,2,2022-12-05 04:53:18.246,2022-12-05 04:53:18.246,197339,95272
1,2,2022-12-05 04:54:14.753,2022-12-05 04:54:14.753,263369,96101
1,2,2022-12-05 04:54:37.047,2022-12-05 04:54:37.047,262913,22141
1,2,2022-12-05 04:56:00.051,2022-12-05 04:56:00.051,263482,31240
1,2,2022-12-05 04:56:17.491,2022-12-05 04:56:17.491,263034,96300
1,2,2022-12-05 04:59:17.950,2022-12-05 04:59:17.950,263381,75522
1,2,2022-12-05 05:01:24.413,2022-12-05 05:01:24.413,263530,30723
2,2,2022-12-05 05:02:03.013,2022-12-05 05:02:03.013,263570,80154
1,2,2022-12-05 05:03:25.319,2022-12-05 05:03:25.319,263628,29609
1,2,2022-12-05 05:03:35.095,2022-12-05 05:03:35.095,257816,75522
1,2,2022-12-05 05:03:42.452,2022-12-05 05:03:42.452,203168,96239
1,2,2022-12-05 05:03:45.300,2022-12-05 05:03:45.300,263623,39046
1,2,2022-12-05 05:04:35.635,2022-12-05 05:04:35.635,263658,96544
1,2,2022-12-05 05:04:39.769,2022-12-05 05:04:39.769,263695,96568
1,2,2022-12-05 05:05:04.415,2022-12-05 05:05:04.415,203168,96568
1,2,2022-12-05 05:05:30.185,2022-12-05 05:05:30.185,263365,96520
1,2,2022-12-05 05:05:32.051,2022-12-05 05:05:32.051,263365,89538
1,2,2022-12-05 05:06:00.316,2022-12-05 05:06:03.402,263658,22196
1,2,2022-12-05 05:06:12.116,2022-12-05 05:06:12.116,203168,96033
1,2,2022-12-05 05:06:28.524,2022-12-05 05:06:28.524,263623,96365
1,2,2022-12-05 05:06:44.132,2022-12-05 05:06:44.132,122968,21610
1,2,2022-12-05 05:06:48.028,2022-12-05 05:06:48.028,263719,21077
1,2,2022-12-05 05:07:46.515,2022-12-05 05:07:46.515,263737,96207
1,2,2022-12-05 05:08:04.639,2022-12-05 05:08:04.639,263677,20845
1,2,2022-12-05 05:08:24.547,2022-12-05 05:08:24.547,263759,21758
2,2,2022-12-05 05:09:30.186,2022-12-05 05:09:30.186,263714,75412
1,2,2022-12-05 05:10:29.926,2022-12-05 05:10:29.926,263756,96598
1,2,2022-12-05 05:10:49.293,2022-12-05 05:10:49.293,202820,96212
1,2,2022-12-05 05:11:11.591,2022-12-05 05:11:11.591,263853,96484
1,2,2022-12-05 05:11:19.842,2022-12-05 05:11:19.842,263839,74073
1,2,2022-12-05 05:11:25.584,2022-12-05 05:11:25.584,263873,20617
1,2,2022-12-05 05:11:26.963,2022-12-05 05:11:26.963,263839,96457
1,2,2022-12-05 05:11:34.479,2022-12-05 05:11:34.479,214050,95057
1,2,2022-12-05 05:11:35.165,2022-12-05 05:11:35.165,263839,87702
1,2,2022-12-05 05:11:53.140,2022-12-05 05:11:53.140,263839,31341
1,2,2022-12-05 05:12:02.809,2022-12-05 05:12:02.809,263839,89507
1,2,2022-12-05 05:12:06.005,2022-12-05 05:12:06.005,263853,21482
1,2,2022-12-05 05:12:08.272,2022-12-05 05:12:08.272,263897,96267
1,2,2022-12-05 05:12:19.774,2022-12-05 05:12:19.774,263853,30871
1,2,2022-12-05 05:12:53.854,2022-12-05 05:12:53.854,263853,21245
1,2,2022-12-05 05:13:04.014,2022-12-05 05:13:04.014,263853,19648
1,2,2022-12-05 05:13:10.803,2022-12-05 05:13:10.803,263897,95096
1,2,2022-12-05 05:13:11.581,2022-12-05 05:13:11.581,263939,21960
1,2,2022-12-05 05:13:11.902,2022-12-05 05:13:11.902,263853,96098
1,2,2022-12-05 05:13:26.131,2022-12-05 05:13:26.131,263853,28505
1,2,2022-12-05 05:13:31.636,2022-12-05 05:13:31.636,263853,74549
1,2,2022-12-05 05:13:39.360,2022-12-05 05:13:39.360,263853,28871
1,2,2022-12-05 05:13:41.266,2022-12-05 05:13:41.266,234209,96361
1,2,2022-12-05 05:14:07.900,2022-12-05 05:14:07.900,263873,20845
2,2,2022-12-05 05:14:43.783,2022-12-05 05:14:43.783,263900,80185
1,2,2022-12-05 05:15:01.684,2022-12-05 05:15:01.684,263873,21356
1,2,2022-12-05 05:15:08.251,2022-12-05 05:15:08.251,234209,96317
1,2,2022-12-05 05:16:09.410,2022-12-05 05:16:09.410,234209,96458
2,2,2022-12-05 05:16:25.789,2022-12-05 05:16:25.789,263900,80156
1,2,2022-12-05 05:16:51.068,2022-12-05 05:16:51.068,263996,96221
1,2,2022-12-05 05:16:52.376,2022-12-05 05:16:52.376,165629,96228
1,2,2022-12-05 05:17:12.180,2022-12-05 05:17:12.180,196613,22085
1,2,2022-12-05 05:17:28.545,2022-12-05 05:17:28.545,264065,19835
1,2,2022-12-05 05:17:34.512,2022-12-05 05:17:34.512,234209,96577
1,2,2022-12-05 05:18:12.686,2022-12-05 05:18:12.686,264041,82612
1,2,2022-12-05 05:18:37.343,2022-12-05 05:18:37.343,196613,23701
1,2,2022-12-05 05:18:58.604,2022-12-05 05:18:58.604,263798,21544
1,2,2022-12-05 05:19:02.325,2022-12-05 05:19:02.325,234209,96235
2,2,2022-12-05 05:19:26.526,2022-12-05 05:19:26.526,263900,93585
1,2,2022-12-05 05:19:45.369,2022-12-05 05:19:45.369,196613,89064
1,2,2022-12-05 05:19:59.848,2022-12-05 05:19:59.848,241443,23781
1,2,2022-12-05 05:21:00.861,2022-12-05 05:21:00.861,191358,96482
1,2,2022-12-05 05:21:28.459,2022-12-05 05:21:28.459,234209,96493
1,2,2022-12-05 05:21:46.025,2022-12-05 05:21:46.025,262419,96033
1,2,2022-12-05 05:22:30.009,2022-12-05 05:22:30.009,234209,96390
1,2,2022-12-05 05:22:45.470,2022-12-05 05:22:45.470,264155,21921
1,2,2022-12-05 05:23:10.960,2022-12-05 05:23:10.960,264070,21988
1,2,2022-12-05 05:23:14.469,2022-12-05 05:23:14.469,227359,96310
1,2,2022-12-05 05:23:32.935,2022-12-05 05:23:32.935,264234,20112
1,2,2022-12-05 05:23:49.738,2022-12-05 05:23:49.738,264070,21797
1,2,2022-12-05 05:24:55.977,2022-12-05 05:24:55.977,264070,28686
2,1,2022-12-05 05:25:23.998,2022-12-05 05:25:23.998,92744,93672
2,2,2022-12-05 05:26:21.127,2022-12-05 05:26:21.127,263900,80833
2,2,2022-12-05 05:26:33.588,2022-12-05 05:26:33.588,263900,80772
2,2,2022-12-05 05:27:07.261,2022-12-05 05:27:07.261,239849,82807
1,2,2022-12-05 05:27:09.869,2022-12-05 05:27:09.869,264358,50807
1,2,2022-12-05 05:27:11.021,2022-12-05 05:27:11.021,264288,21966
1,2,2022-12-05 05:27:25.375,2022-12-05 05:27:25.375,264255,95295
1,2,2022-12-05 05:27:43.989,2022-12-05 05:27:43.989,264201,96223
1,2,2022-12-05 05:27:50.918,2022-12-05 05:27:50.918,264371,95274
1,2,2022-12-05 05:28:06.418,2022-12-05 05:28:06.418,196613,96440
1,2,2022-12-05 05:29:00.753,2022-12-05 05:29:00.753,264379,24143
1,2,2022-12-05 05:29:48.121,2022-12-05 05:29:48.121,264426,26424
1,2,2022-12-05 05:30:43.900,2022-12-05 05:30:43.900,264309,32320
1,2,2022-12-05 05:31:09.351,2022-12-05 05:31:09.351,264371,82540
1,2,2022-12-05 05:31:20.066,2022-12-05 05:31:20.066,234209,96360
1,2,2022-12-05 05:31:33.913,2022-12-05 05:31:33.913,196613,96594
1,2,2022-12-05 05:31:53.350,2022-12-05 05:31:53.350,264488,96224
1,2,2022-12-05 05:32:03.560,2022-12-05 05:32:03.560,264426,55572
1,2,2022-12-05 05:32:09.922,2022-12-05 05:32:09.922,264496,20053
1,2,2022-12-05 05:32:20.419,2022-12-05 05:32:20.419,264371,82585
1,2,2022-12-05 05:32:25.120,2022-12-05 05:32:25.120,264371,82586
1,2,2022-12-05 05:32:34.105,2022-12-05 05:32:34.105,264371,82983
1,2,2022-12-05 05:33:14.607,2022-12-05 05:33:14.607,211059,20039
1,2,2022-12-05 05:33:45.940,2022-12-05 05:33:45.940,264167,22129
1,2,2022-12-05 05:33:45.957,2022-12-05 05:33:45.957,264573,21187
1,2,2022-12-05 05:33:55.790,2022-12-05 05:33:55.790,264167,96436
1,2,2022-12-05 05:33:58.667,2022-12-05 05:33:58.667,264442,21072
1,2,2022-12-05 05:34:00.791,2022-12-05 05:34:00.791,196613,21018
1,2,2022-12-05 05:34:48.332,2022-12-05 05:34:48.332,264535,95079
1,2,2022-12-05 05:34:58.139,2022-12-05 05:34:58.139,234209,96218
1,2,2022-12-05 05:35:24.162,2022-12-05 05:35:24.162,234209,96246
1,2,2022-12-05 05:35:33.646,2022-12-05 05:35:33.646,264616,96607
1,2,2022-12-05 05:35:55.363,2022-12-05 05:35:55.363,264371,83295
1,2,2022-12-05 05:36:07.981,2022-12-05 05:36:07.981,264616,29061
1,2,2022-12-05 05:36:14.749,2022-12-05 05:36:14.749,264535,96589
1,2,2022-12-05 05:36:22.808,2022-12-05 05:36:22.808,264567,20609
1,2,2022-12-05 05:36:26.568,2022-12-05 05:36:26.568,264371,81905
1,2,2022-12-05 05:36:34.004,2022-12-05 05:36:34.004,234209,96393
1,2,2022-12-05 05:36:45.612,2022-12-05 05:36:45.612,264371,82001
1,2,2022-12-05 05:37:03.237,2022-12-05 05:37:03.237,211059,19894
1,2,2022-12-05 05:37:05.628,2022-12-05 05:37:05.628,264371,82014
1,2,2022-12-05 05:37:12.019,2022-12-05 05:37:12.019,264616,28568
1,2,2022-12-05 05:37:15.558,2022-12-05 05:37:15.558,264371,82015
1,2,2022-12-05 05:37:15.957,2022-12-05 05:37:15.957,264296,29201
1,2,2022-12-05 05:39:10.676,2022-12-05 05:39:10.676,264703,96396
1,2,2022-12-05 05:39:23.468,2022-12-05 05:39:23.468,234209,96220
2,2,2022-12-05 05:39:27.271,2022-12-05 05:39:27.271,264664,25431
1,2,2022-12-05 05:39:53.131,2022-12-05 05:39:53.131,264783,23789
1,2,2022-12-05 05:40:41.022,2022-12-05 05:40:41.022,264793,96219
1,2,2022-12-05 05:41:52.440,2022-12-05 05:41:52.440,239232,96265
1,2,2022-12-05 05:42:14.805,2022-12-05 05:42:14.805,239849,96242
1,2,2022-12-05 05:42:39.225,2022-12-05 05:42:39.225,264836,96532
1,2,2022-12-05 05:42:50.351,2022-12-05 05:42:50.351,264703,96435
1,2,2022-12-05 05:42:54.173,2022-12-05 05:42:54.173,264703,96482
1,2,2022-12-05 05:42:58.630,2022-12-05 05:42:58.630,264577,82544
1,2,2022-12-05 05:43:02.474,2022-12-05 05:43:02.474,264703,96522
1,2,2022-12-05 05:43:12.150,2022-12-05 05:43:12.150,264703,96587
1,2,2022-12-05 05:43:13.035,2022-12-05 05:43:13.035,145560,58185
1,2,2022-12-05 05:43:48.365,2022-12-05 05:43:48.365,197726,21839
1,2,2022-12-05 05:43:48.899,2022-12-05 05:43:48.899,264703,21557
1,2,2022-12-05 05:43:53.741,2022-12-05 05:43:53.741,153454,30707
4,2,2022-12-05 05:43:56.572,2022-12-05 05:43:56.572,264530,46661
2,2,2022-12-05 05:44:39.363,2022-12-05 05:44:39.363,264530,81915
1,2,2022-12-05 05:44:51.938,2022-12-05 05:44:51.938,264703,74443
1,2,2022-12-05 05:45:16.159,2022-12-05 05:45:16.159,264857,88525
1,2,2022-12-05 05:45:25.323,2022-12-05 05:45:25.323,127345,95323
1,2,2022-12-05 05:46:09.271,2022-12-05 05:46:09.271,170114,96598
2,2,2022-12-05 05:46:18.116,2022-12-05 05:46:18.116,261473,96871
2,2,2022-12-05 05:46:39.809,2022-12-05 05:46:39.809,128404,80400
1,2,2022-12-05 05:46:51.644,2022-12-05 05:46:51.644,264955,88994
1,2,2022-12-05 05:47:21.756,2022-12-05 05:47:21.756,264861,39046
1,2,2022-12-05 05:48:32.098,2022-12-05 05:48:32.098,265082,86496
1,2,2022-12-05 05:48:56.815,2022-12-05 05:48:56.815,265082,20989
1,2,2022-12-05 05:49:07.742,2022-12-05 05:49:07.742,265082,95330
1,2,2022-12-05 05:49:21.840,2022-12-05 05:49:21.840,265082,74092
1,2,2022-12-05 05:49:46.557,2022-12-05 05:49:46.557,263364,32464
1,2,2022-12-05 05:51:05.120,2022-12-05 05:51:05.120,265162,21550
1,2,2022-12-05 05:51:13.208,2022-12-05 05:51:13.208,204324,20072
1,2,2022-12-05 05:51:15.041,2022-12-05 05:51:15.041,265162,95063
1,2,2022-12-05 05:52:31.949,2022-12-05 05:52:31.949,156747,30759
1,2,2022-12-05 05:52:43.251,2022-12-05 05:52:43.251,264747,19891
1,2,2022-12-05 05:53:17.181,2022-12-05 05:53:17.181,264996,96395
1,2,2022-12-05 05:53:26.419,2022-12-05 05:53:26.419,265212,85862
1,2,2022-12-05 05:55:45.609,2022-12-05 05:55:45.609,264861,19605
1,2,2022-12-05 05:56:14.012,2022-12-05 05:56:14.012,265224,96260
1,2,2022-12-05 05:56:39.587,2022-12-05 05:56:39.587,265212,96395
1,2,2022-12-05 05:58:51.273,2022-12-05 05:58:51.273,265197,75522
1,2,2022-12-05 05:58:54.868,2022-12-05 05:58:54.868,265381,96215
1,2,2022-12-05 05:59:48.189,2022-12-05 05:59:48.189,265433,95069
1,2,2022-12-05 06:00:07.792,2022-12-05 06:00:07.792,117330,74092
1,2,2022-12-05 06:01:20.836,2022-12-05 06:01:20.836,265433,83431
1,2,2022-12-05 06:02:27.582,2022-12-05 06:02:27.582,265437,96320
1,2,2022-12-05 06:02:36.941,2022-12-05 06:02:36.941,265482,37685
1,2,2022-12-05 06:02:40.466,2022-12-05 06:02:40.466,265150,20780
1,2,2022-12-05 06:02:43.472,2022-12-05 06:02:43.472,265493,28844
1,2,2022-12-05 06:03:23.702,2022-12-05 06:03:23.702,265493,21952
1,2,2022-12-05 06:05:16.408,2022-12-05 06:05:16.408,265227,82610
1,2,2022-12-05 06:05:21.904,2022-12-05 06:05:21.904,265610,86335
1,2,2022-12-05 06:05:28.357,2022-12-05 06:05:28.357,206501,82584
2,2,2022-12-05 06:05:52.855,2022-12-05 06:05:52.855,265468,80185
1,2,2022-12-05 06:06:13.395,2022-12-05 06:06:13.395,265627,57352
1,2,2022-12-05 06:06:26.996,2022-12-05 06:06:26.996,265381,20072
1,2,2022-12-05 06:06:44.487,2022-12-05 06:06:44.487,265637,21677
1,2,2022-12-05 06:06:59.784,2022-12-05 06:06:59.784,265433,95081
1,2,2022-12-05 06:07:06.033,2022-12-05 06:07:06.033,265621,96237
1,2,2022-12-05 06:07:13.425,2022-12-05 06:07:13.425,265592,29888
1,2,2022-12-05 06:07:19.389,2022-12-05 06:07:19.389,141420,82731
1,2,2022-12-05 06:07:32.529,2022-12-05 06:07:32.529,141420,82732
1,2,2022-12-05 06:07:53.384,2022-12-05 06:07:53.384,265642,32537
1,2,2022-12-05 06:07:53.487,2022-12-05 06:07:53.487,265227,19891
1,2,2022-12-05 06:07:58.038,2022-12-05 06:07:58.038,265498,81911
1,2,2022-12-05 06:08:17.070,2022-12-05 06:08:17.070,265703,19591
1,2,2022-12-05 06:08:32.470,2022-12-05 06:08:32.470,265678,96087
1,2,2022-12-05 06:08:41.926,2022-12-05 06:08:41.926,265643,22071
1,2,2022-12-05 06:08:51.848,2022-12-05 06:08:51.848,265673,22145
1,2,2022-12-05 06:09:15.052,2022-12-05 06:09:15.052,265227,23832
1,2,2022-12-05 06:09:25.203,2022-12-05 06:09:25.203,265218,94516
1,2,2022-12-05 06:09:54.968,2022-12-05 06:09:54.968,265637,90064
1,2,2022-12-05 06:10:04.842,2022-12-05 06:10:04.842,265082,28515
1,2,2022-12-05 06:10:47.691,2022-12-05 06:10:47.691,265762,96205
1,2,2022-12-05 06:10:59.117,2022-12-05 06:10:59.117,265693,20112
1,2,2022-12-05 06:11:11.057,2022-12-05 06:11:11.057,244287,19891
1,2,2022-12-05 06:11:11.407,2022-12-05 06:11:11.407,265498,74549
1,1,2022-12-05 06:11:28.363,2022-12-05 06:11:28.363,166958,96081
1,2,2022-12-05 06:11:39.894,2022-12-05 06:11:39.894,265718,96325
1,2,2022-12-05 06:11:40.017,2022-12-05 06:11:40.017,36511,89272
1,2,2022-12-05 06:12:09.898,2022-12-05 06:12:09.898,265498,96101
1,2,2022-12-05 06:12:55.594,2022-12-05 06:12:55.594,265828,32261
1,2,2022-12-05 06:13:38.672,2022-12-05 06:13:38.672,146790,29868
1,2,2022-12-05 06:13:43.737,2022-12-05 06:13:43.737,265227,21677
1,2,2022-12-05 06:13:57.392,2022-12-05 06:13:57.392,142113,96195
1,2,2022-12-05 06:14:25.540,2022-12-05 06:14:25.540,261405,47743
1,2,2022-12-05 06:14:48.113,2022-12-05 06:14:48.113,36511,89205
2,2,2022-12-05 06:15:58.431,2022-12-05 06:15:58.431,262143,87723
1,2,2022-12-05 06:16:12.402,2022-12-05 06:16:12.402,265971,22085
1,2,2022-12-05 06:16:24.297,2022-12-05 06:16:24.297,265961,96383
1,2,2022-12-05 06:16:30.167,2022-12-05 06:16:30.167,134300,29061
1,2,2022-12-05 06:16:30.837,2022-12-05 06:16:30.837,121817,96419
1,2,2022-12-05 06:17:41.980,2022-12-05 06:17:41.980,121817,96484
1,2,2022-12-05 06:18:24.633,2022-12-05 06:18:24.633,266033,21482
1,2,2022-12-05 06:18:57.853,2022-12-05 06:18:57.853,36511,88994
1,2,2022-12-05 06:19:08.962,2022-12-05 06:19:08.962,234718,96348
1,2,2022-12-05 06:19:11.018,2022-12-05 06:19:11.018,265947,96103
1,2,2022-12-05 06:19:22.082,2022-12-05 06:19:22.082,36511,83431
2,2,2022-12-05 06:19:45.712,2022-12-05 06:19:45.712,265984,94397
1,2,2022-12-05 06:19:51.853,2022-12-05 06:19:51.853,121817,96310
1,2,2022-12-05 06:20:02.979,2022-12-05 06:20:02.979,265082,26422
1,2,2022-12-05 06:20:05.781,2022-12-05 06:20:05.781,265227,96542
1,2,2022-12-05 06:20:08.378,2022-12-05 06:20:08.378,265082,19874
1,2,2022-12-05 06:20:23.339,2022-12-05 06:20:23.339,150853,20609
1,2,2022-12-05 06:20:47.002,2022-12-05 06:20:47.002,165629,96570
1,2,2022-12-05 06:20:54.497,2022-12-05 06:20:54.497,165629,96326
1,2,2022-12-05 06:21:02.945,2022-12-05 06:21:02.945,266134,58221
1,2,2022-12-05 06:21:09.364,2022-12-05 06:21:09.364,265227,21230
1,2,2022-12-05 06:21:19.568,2022-12-05 06:21:19.568,266023,89538
1,2,2022-12-05 06:21:37.736,2022-12-05 06:21:37.736,266005,96218
1,2,2022-12-05 06:21:53.192,2022-12-05 06:21:53.192,266105,30246
2,2,2022-12-05 06:22:02.983,2022-12-05 06:22:02.983,265984,94399
2,2,2022-12-05 06:22:37.787,2022-12-05 06:22:37.787,265984,94391
1,2,2022-12-05 06:22:40.049,2022-12-05 06:22:40.049,244287,96345
2,2,2022-12-05 06:22:40.324,2022-12-05 06:22:40.324,261688,72302
2,2,2022-12-05 06:22:53.031,2022-12-05 06:22:53.031,265984,82803
2,2,2022-12-05 06:23:09.158,2022-12-05 06:23:09.158,265984,82541
2,2,2022-12-05 06:23:09.249,2022-12-05 06:23:09.249,266169,80185
2,2,2022-12-05 06:23:20.467,2022-12-05 06:23:20.467,265984,94403
2,2,2022-12-05 06:23:27.780,2022-12-05 06:23:27.780,265984,94404
1,2,2022-12-05 06:23:41.364,2022-12-05 06:23:41.364,214548,95098
1,2,2022-12-05 06:23:44.551,2022-12-05 06:23:44.551,214548,96495
1,2,2022-12-05 06:23:56.726,2022-12-05 06:23:56.726,243545,82602
2,2,2022-12-05 06:24:03.891,2022-12-05 06:24:03.891,266190,26248
1,2,2022-12-05 06:24:05.459,2022-12-05 06:24:05.459,266105,28698
2,2,2022-12-05 06:24:09.550,2022-12-05 06:24:09.550,266227,47741
1,2,2022-12-05 06:24:13.485,2022-12-05 06:24:13.485,243545,23781
1,2,2022-12-05 06:24:23.386,2022-12-05 06:24:23.386,243545,20072
1,2,2022-12-05 06:24:31.425,2022-12-05 06:24:31.425,266286,89538
2,2,2022-12-05 06:24:55.742,2022-12-05 06:24:55.742,265984,94405
1,2,2022-12-05 06:24:56.430,2022-12-05 06:24:56.430,265748,21839
1,2,2022-12-05 06:25:00.174,2022-12-05 06:25:00.174,265227,21187
1,2,2022-12-05 06:25:12.444,2022-12-05 06:25:12.444,265796,21627
2,2,2022-12-05 06:25:16.253,2022-12-05 06:25:16.253,266173,88272
1,2,2022-12-05 06:25:17.250,2022-12-05 06:25:17.250,265227,22103
1,2,2022-12-05 06:25:17.943,2022-12-05 06:25:18.651,266297,89272
1,2,2022-12-05 06:25:45.163,2022-12-05 06:25:45.163,266317,22163
2,2,2022-12-05 06:25:51.778,2022-12-05 06:25:51.778,266163,96110
1,2,2022-12-05 06:25:53.405,2022-12-05 06:25:53.405,266067,32694
1,2,2022-12-05 06:27:06.949,2022-12-05 06:27:06.949,265748,19636
1,2,2022-12-05 06:27:20.324,2022-12-05 06:27:20.324,265748,19651
1,2,2022-12-05 06:27:48.710,2022-12-05 06:27:48.710,190496,74245
1,2,2022-12-05 06:27:50.587,2022-12-05 06:27:50.587,266278,58221
1,2,2022-12-05 06:28:03.670,2022-12-05 06:28:03.670,259336,20112
1,2,2022-12-05 06:28:06.843,2022-12-05 06:28:06.843,266138,19865
1,2,2022-12-05 06:28:12.127,2022-12-05 06:28:12.127,240309,96224
1,2,2022-12-05 06:29:02.396,2022-12-05 06:29:02.396,265748,19939
1,2,2022-12-05 06:29:09.160,2022-12-05 06:29:09.160,79331,96662
1,2,2022-12-05 06:29:10.248,2022-12-05 06:29:10.248,235727,85862
2,2,2022-12-05 06:29:34.596,2022-12-05 06:29:34.596,139395,96871
1,2,2022-12-05 06:30:08.914,2022-12-05 06:30:08.914,266460,30752
1,2,2022-12-05 06:30:12.692,2022-12-05 06:30:12.692,265984,29975
1,2,2022-12-05 06:30:18.659,2022-12-05 06:30:18.659,265984,73933
1,2,2022-12-05 06:30:36.315,2022-12-05 06:30:36.315,266334,21996
1,2,2022-12-05 06:30:45.178,2022-12-05 06:30:45.178,266524,30925
1,2,2022-12-05 06:30:49.835,2022-12-05 06:30:49.835,266461,96091
1,2,2022-12-05 06:30:56.725,2022-12-05 06:30:56.725,138212,95097
1,2,2022-12-05 06:31:06.490,2022-12-05 06:31:06.490,256213,19659
1,2,2022-12-05 06:31:10.120,2022-12-05 06:31:10.120,266334,22071
1,2,2022-12-05 06:31:15.743,2022-12-05 06:31:15.743,265748,29786
1,2,2022-12-05 06:31:24.806,2022-12-05 06:31:24.806,266508,96339
1,2,2022-12-05 06:31:55.346,2022-12-05 06:31:55.346,266460,96207
1,2,2022-12-05 06:31:57.366,2022-12-05 06:31:57.366,266138,73455
1,2,2022-12-05 06:32:25.574,2022-12-05 06:32:25.574,266472,81886
1,2,2022-12-05 06:33:14.778,2022-12-05 06:33:14.778,266355,30145
1,2,2022-12-05 06:33:24.860,2022-12-05 06:33:24.860,266613,96550
1,2,2022-12-05 06:33:36.795,2022-12-05 06:33:36.795,265082,30890
1,2,2022-12-05 06:33:47.701,2022-12-05 06:33:47.701,266583,28983
1,2,2022-12-05 06:33:56.853,2022-12-05 06:33:56.853,265082,19886
1,2,2022-12-05 06:34:18.752,2022-12-05 06:34:18.752,266283,96478
1,2,2022-12-05 06:34:19.952,2022-12-05 06:34:19.952,266675,96426
1,2,2022-12-05 06:34:22.343,2022-12-05 06:34:22.343,264551,95275
1,2,2022-12-05 06:35:44.360,2022-12-05 06:35:44.360,266712,96261
1,2,2022-12-05 06:35:48.091,2022-12-05 06:35:48.091,266618,20609
1,2,2022-12-05 06:36:34.903,2022-12-05 06:36:34.903,266322,81886
1,2,2022-12-05 06:36:42.248,2022-12-05 06:36:42.248,266472,96405
1,2,2022-12-05 06:37:19.413,2022-12-05 06:37:19.413,121817,85873
